date,excel_row,CHECK_SUM_TOTALES_EMPRESA,TOTAL_MERCADO,diff_mercado,check,company,CHECK_SUM_SERVICIOS,TOTAL_EMPRESA,diff_empresa,row_excel,raw_date,expected_date,parsed_raw_date,raw_date_unparseable,raw_date_mismatch_expected
2023-04-01,184.0,,,,empresa,OTECEL S.A.,5409581.0,5409581.0,0.0,,,,,,
2023-05-01,185.0,,,,empresa,CNT EP,3108405.0,3108405.0,0.0,,,,,,
2023-05-01,185.0,,,,empresa,CONECEL S.A.,9259499.0,9259499.0,0.0,,,,,,
2023-05-01,185.0,,,,empresa,OTECEL S.A.,5434175.0,5434175.0,0.0,,,,,,
2023-06-01,186.0,,,,empresa,CNT EP,3123905.0,3123905.0,0.0,,,,,,
2023-06-01,186.0,,,,empresa,CONECEL S.A.,9290231.0,9290231.0,0.0,,,,,,
2023-06-01,186.0,,,,empresa,OTECEL S.A.,5458654.999999996,5458654.999999996,0.0,,,,,,
2023-07-01,187.0,,,,empresa,CNT EP,3144067.0,3144067.0,0.0,,,,,,
2023-07-01,187.0,,,,empresa,CONECEL S.A.,9310350.0,9310350.0,0.0,,,,,,
2023-07-01,187.0,,,,empresa,OTECEL S.A.,5499231.999999998,5499231.999999998,0.0,,,,,,
2023-08-01,188.0,,,,empresa,CNT EP,3164614.0,3164614.0,0.0,,,,,,
2023-08-01,188.0,,,,empresa,CONECEL S.A.,9349530.0,9349530.0,0.0,,,,,,
2023-08-01,188.0,,,,empresa,OTECEL S.A.,5530451.0,5530451.0,0.0,,,,,,
2023-09-01,189.0,,,,empresa,CNT EP,3184663.0,3184663.0,0.0,,,,,,
2023-09-01,189.0,,,,empresa,CONECEL S.A.,9361007.0,9361007.0,0.0,,,,,,
2023-09-01,189.0,,,,empresa,OTECEL S.A.,5536628.999999999,5536628.999999999,0.0,,,,,,
2023-10-01,190.0,,,,empresa,CNT EP,3202774.0,3202774.0,0.0,,,,,,
2023-10-01,190.0,,,,empresa,CONECEL S.A.,9378363.0,9378363.0,0.0,,,,,,
2023-10-01,190.0,,,,empresa,OTECEL S.A.,5518632.000000001,5518632.000000001,0.0,,,,,,
2023-11-01,191.0,,,,empresa,CNT EP,3225513.0,3225513.0,0.0,,,,,,
2023-11-01,191.0,,,,empresa,CONECEL S.A.,9399776.0,9399776.0,0.0,,,,,,
2023-11-01,191.0,,,,empresa,OTECEL S.A.,5500198.999999999,5500198.999999999,0.0,,,,,,
2023-12-01,192.0,,,,empresa,CNT EP,3250303.0,3250303.0,0.0,,,,,,
2023-12-01,192.0,,,,empresa,CONECEL S.A.,9425714.0,9425714.0,0.0,,,,,,
2023-12-01,192.0,,,,empresa,OTECEL S.A.,5489576.0,5489576.0,0.0,,,,,,
2024-01-01,193.0,,,,empresa,CNT EP,3267658.0,3267658.0,0.0,,,,,,
2024-01-01,193.0,,,,empresa,CONECEL S.A.,9435179.0,9435179.0,0.0,,,,,,
2024-01-01,193.0,,,,empresa,OTECEL S.A.,5426792.0,5426792.0,0.0,,,,,,
2024-02-01,194.0,,,,empresa,CNT EP,3288468.0,3288468.0,0.0,,,,,,
2024-02-01,194.0,,,,empresa,CONECEL S.A.,9444024.0,9444024.0,0.0,,,,,,
2024-02-01,194.0,,,,empresa,OTECEL S.A.,5416623.0,5416623.0,0.0,,,,,,
2024-03-01,195.0,,,,empresa,CNT EP,3311950.0,3311950.0,0.0,,,,,,
2024-03-01,195.0,,,,empresa,CONECEL S.A.,9479113.0,9479113.0,0.0,,,,,,
2024-03-01,195.0,,,,empresa,OTECEL S.A.,5381714.0,5381714.0,0.0,,,,,,
2024-04-01,196.0,,,,empresa,CNT EP,3321223.0,3321223.0,0.0,,,,,,
2024-04-01,196.0,,,,empresa,CONECEL S.A.,9547573.0,9547573.0,0.0,,,,,,
2024-04-01,196.0,,,,empresa,OTECEL S.A.,5366321.0,5366321.0,0.0,,,,,,
2024-05-01,197.0,,,,empresa,CNT EP,3330260.0,3330260.0,0.0,,,,,,
2024-05-01,197.0,,,,empresa,CONECEL S.A.,9579545.0,9579545.0,0.0,,,,,,
2024-05-01,197.0,,,,empresa,OTECEL S.A.,5340239.0,5340239.0,0.0,,,,,,
2024-06-01,198.0,,,,empresa,CNT EP,3335679.0,3335679.0,0.0,,,,,,
2024-06-01,198.0,,,,empresa,CONECEL S.A.,9610234.0,9610234.0,0.0,,,,,,
2024-06-01,198.0,,,,empresa,OTECEL S.A.,5320397.0,5320397.0,0.0,,,,,,
2024-07-01,199.0,,,,empresa,CNT EP,3344235.0,3344235.0,0.0,,,,,,
2024-07-01,199.0,,,,empresa,CONECEL S.A.,9626496.0,9626496.0,0.0,,,,,,
2024-07-01,199.0,,,,empresa,OTECEL S.A.,5302326.999999999,5302326.999999999,0.0,,,,,,
2024-08-01,200.0,,,,empresa,CNT EP,3356369.0,3356369.0,0.0,,,,,,
2024-08-01,200.0,,,,empresa,CONECEL S.A.,9654402.0,9654402.0,0.0,,,,,,
2024-08-01,200.0,,,,empresa,OTECEL S.A.,5308993.0,5308993.0,0.0,,,,,,
2024-09-01,201.0,,,,empresa,CNT EP,3294626.0,3294626.0,0.0,,,,,,
2024-09-01,201.0,,,,empresa,CONECEL S.A.,9689402.0,9689402.0,0.0,,,,,,
2024-09-01,201.0,,,,empresa,OTECEL S.A.,5332818.0,5332818.0,0.0,,,,,,
2024-10-01,202.0,,,,empresa,CNT EP,3300378.0,3300378.0,0.0,,,,,,
2024-10-01,202.0,,,,empresa,CONECEL S.A.,9779997.0,9779997.0,0.0,,,,,,
2024-10-01,202.0,,,,empresa,OTECEL S.A.,5351219.0,5351219.0,0.0,,,,,,
2024-11-01,203.0,,,,empresa,CNT EP,3329124.0,3329124.0,0.0,,,,,,
2024-11-01,203.0,,,,empresa,CONECEL S.A.,9822398.0,9822398.0,0.0,,,,,,
2024-11-01,203.0,,,,empresa,OTECEL S.A.,5327334.000000001,5327334.000000001,0.0,,,,,,
2024-12-01,204.0,,,,empresa,CNT EP,3310426.0,3310426.0,0.0,,,,,,
2024-12-01,204.0,,,,empresa,CONECEL S.A.,9861585.0,9861585.0,0.0,,,,,,
2024-12-01,204.0,,,,empresa,OTECEL S.A.,5333807.0,5333807.0,0.0,,,,,,
2025-01-01,205.0,,,,empresa,CNT EP,3306770.0,3306770.0,0.0,,,,,,
2025-01-01,205.0,,,,empresa,CONECEL S.A.,9906932.0,9906932.0,0.0,,,,,,
2025-01-01,205.0,,,,empresa,OTECEL S.A.,5321021.0,5321021.0,0.0,,,,,,
2025-02-01,206.0,,,,empresa,CNT EP,3300892.0,3300892.0,0.0,,,,,,
2025-02-01,206.0,,,,empresa,CONECEL S.A.,9920544.0,9920544.0,0.0,,,,,,
2025-02-01,206.0,,,,empresa,OTECEL S.A.,5287097.0,5287097.0,0.0,,,,,,
2025-03-01,207.0,,,,empresa,CNT EP,3292282.0,3292282.0,0.0,,,,,,
2025-03-01,207.0,,,,empresa,CONECEL S.A.,9948617.0,9948617.0,0.0,,,,,,
2025-03-01,207.0,,,,empresa,OTECEL S.A.,5274170.567375681,5274170.567375681,0.0,,,,,,
2025-04-01,208.0,,,,empresa,CNT EP,3289872.0,3289872.0,0.0,,,,,,
2025-04-01,208.0,,,,empresa,CONECEL S.A.,9973028.0,9973028.0,0.0,,,,,,
2025-04-01,208.0,,,,empresa,OTECEL S.A.,5298117.0,5298117.0,0.0,,,,,,
2025-05-01,209.0,,,,empresa,CNT EP,3303952.0,3303952.0,0.0,,,,,,
2025-05-01,209.0,,,,empresa,CONECEL S.A.,9990389.0,9990389.0,0.0,,,,,,
2025-05-01,209.0,,,,empresa,OTECEL S.A.,5340608.0,5340608.0,0.0,,,,,,
2025-06-01,210.0,,,,empresa,CNT EP,3303946.0,3303946.0,0.0,,,,,,
2025-06-01,210.0,,,,empresa,CONECEL S.A.,9996269.0,9996269.0,0.0,,,,,,
2025-06-01,210.0,,,,empresa,OTECEL S.A.,5379796.0,5379796.0,0.0,,,,,,
2025-07-01,211.0,,,,empresa,CNT EP,3300086.0,3300086.0,0.0,,,,,,
2025-07-01,211.0,,,,empresa,CONECEL S.A.,9961278.0,9961278.0,0.0,,,,,,
2025-07-01,211.0,,,,empresa,OTECEL S.A.,5418838.999999999,5418838.999999999,0.0,,,,,,
2025-08-01,212.0,,,,empresa,CNT EP,3290397.0,3290397.0,0.0,,,,,,
2025-08-01,212.0,,,,empresa,CONECEL S.A.,9670624.0,9670624.0,0.0,,,,,,
2025-08-01,212.0,,,,empresa,OTECEL S.A.,5418440.0,5418440.0,0.0,,,,,,
2025-09-01,213.0,,,,empresa,CNT EP,3279157.0,3279157.0,0.0,,,,,,
2025-09-01,213.0,,,,empresa,CONECEL S.A.,9676502.0,9676502.0,0.0,,,,,,
2025-09-01,213.0,,,,empresa,OTECEL S.A.,5406621.000000001,5406621.000000001,0.0,,,,,,
2025-10-01,214.0,,,,empresa,CNT EP,3277554.0,3277554.0,0.0,,,,,,
2025-10-01,214.0,,,,empresa,CONECEL S.A.,9683109.0,9683109.0,0.0,,,,,,
2025-10-01,214.0,,,,empresa,OTECEL S.A.,5408861.0,5408861.0,0.0,,,,,,
2025-11-01,215.0,,,,empresa,CNT EP,0.0,,,,,,,,
2025-11-01,215.0,,,,empresa,CONECEL S.A.,0.0,,,,,,,,
2025-11-01,215.0,,,,empresa,OTECEL S.A.,0.0,,,,,,,,
,,,,,fechas,,,,,79.0,Jul 2014,2014-07-01,2014-07-01,False,False
,,,,,fechas,,,,,80.0,Ago 2014,2014-08-01,2014-08-01,False,False
,,,,,fechas,,,,,81.0,Sep 2014,2014-09-01,2014-09-01,False,False
,,,,,fechas,,,,,82.0,Oct 2014,2014-10-01,2014-10-01,False,False
,,,,,fechas,,,,,83.0,Nov 2014,2014-11-01,2014-11-01,False,False
,,,,,fechas,,,,,84.0,2014,2014-12-01,,True,False
,,,,,fechas,,,,,85.0,Ene 2015,2015-01-01,2015-01-01,False,False
,,,,,fechas,,,,,86.0,Feb 2015,2015-02-01,2015-02-01,False,False
,,,,,fechas,,,,,87.0,Mar 2015,2015-03-01,2015-03-01,False,False
,,,,,fechas,,,,,88.0,Abr 2015,2015-04-01,2015-04-01,False,False
,,,,,fechas,,,,,89.0,May 2015,2015-05-01,2015-05-01,False,False
,,,,,fechas,,,,,90.0,Jun 2015,2015-06-01,2015-06-01,False,False
,,,,,fechas,,,,,91.0,Jul 2015,2015-07-01,2015-07-01,False,False
,,,,,fechas,,,,,92.0,Ago 2015,2015-08-01,2015-08-01,False,False
,,,,,fechas,,,,,93.0,Sep 2015,2015-09-01,2015-09-01,False,False
,,,,,fechas,,,,,94.0,Oct 2015,2015-10-01,2015-10-01,False,False
,,,,,fechas,,,,,95.0,Nov 2015,2015-11-01,2015-11-01,False,False
,,,,,fechas,,,,,96.0,2015,2015-12-01,,True,False
,,,,,fechas,,,,,97.0,Ene 2016,2016-01-01,2016-01-01,False,False
,,,,,fechas,,,,,98.0,Feb 2016,2016-02-01,2016-02-01,False,False
,,,,,fechas,,,,,99.0,Mar 2016,2016-03-01,2016-03-01,False,False
,,,,,fechas,,,,,100.0,Abr 2016,2016-04-01,2016-04-01,False,False
,,,,,fechas,,,,,101.0,May 2016,2016-05-01,2016-05-01,False,False
,,,,,fechas,,,,,102.0,Jun 2016,2016-06-01,2016-06-01,False,False
,,,,,fechas,,,,,103.0,Jul 2016,2016-07-01,2016-07-01,False,False
,,,,,fechas,,,,,104.0,Ago2016,2016-08-01,2016-08-01,False,False
,,,,,fechas,,,,,105.0,Sep2016,2016-09-01,2016-09-01,False,False
,,,,,fechas,,,,,106.0,Oct2016,2016-10-01,2016-10-01,False,False
,,,,,fechas,,,,,107.0,Nov2016,2016-11-01,2016-11-01,False,False
,,,,,fechas,,,,,108.0,2016,2016-12-01,,True,False
,,,,,fechas,,,,,109.0,Ene 2017,2017-01-01,2017-01-01,False,False
,,,,,fechas,,,,,110.0,Feb 2017,2017-02-01,2017-02-01,False,False
,,,,,fechas,,,,,111.0,Mar 2017,2017-03-01,2017-03-01,False,False
,,,,,fechas,,,,,112.0,Abr 2017,2017-04-01,2017-04-01,False,False
,,,,,fechas,,,,,113.0,May 2017,2017-05-01,2017-05-01,False,False
,,,,,fechas,,,,,114.0,Jun 2017,2017-06-01,2017-06-01,False,False
,,,,,fechas,,,,,115.0,Jul 2017,2017-07-01,2017-07-01,False,False
,,,,,fechas,,,,,116.0,Ago 2017,2017-08-01,2017-08-01,False,False
,,,,,fechas,,,,,117.0,Sep 2017,2017-09-01,2017-09-01,False,False
,,,,,fechas,,,,,118.0,Oct 2017,2017-10-01,2017-10-01,False,False
,,,,,fechas,,,,,119.0,Nov 2017,2017-11-01,2017-11-01,False,False
,,,,,fechas,,,,,120.0,2017,2017-12-01,,True,False
,,,,,fechas,,,,,121.0,Ene 2018,2018-01-01,2018-01-01,False,False
,,,,,fechas,,,,,122.0,Feb 2018,2018-02-01,2018-02-01,False,False
,,,,,fechas,,,,,123.0,Mar 2018,2018-03-01,2018-03-01,False,False
,,,,,fechas,,,,,124.0,Abr 2018,2018-04-01,2018-04-01,False,False
,,,,,fechas,,,,,125.0,May 2018,2018-05-01,2018-05-01,False,False
,,,,,fechas,,,,,126.0,Jun 2018,2018-06-01,2018-06-01,False,False
,,,,,fechas,,,,,127.0,Jul 2018,2018-07-01,2018-07-01,False,False
,,,,,fechas,,,,,128.0,Ago 2018,2018-08-01,2018-08-01,False,False
,,,,,fechas,,,,,129.0,Sep 2018,2018-09-01,2018-09-01,False,False
,,,,,fechas,,,,,130.0,Oct 2018,2018-10-01,2018-10-01,False,False
,,,,,fechas,,,,,131.0,Nov 2018,2018-11-01,2018-11-01,False,False
,,,,,fechas,,,,,132.0,2018,2018-12-01,,True,False
,,,,,fechas,,,,,133.0,Ene 2019,2019-01-01,2019-01-01,False,False
,,,,,fechas,,,,,134.0,Feb 2019,2019-02-01,2019-02-01,False,False
,,,,,fechas,,,,,135.0,Mar 2019,2019-03-01,2019-03-01,False,False
,,,,,fechas,,,,,136.0,Abr 2019,2019-04-01,2019-04-01,False,False
,,,,,fechas,,,,,137.0,May 2019,2019-05-01,2019-05-01,False,False
,,,,,fechas,,,,,138.0,Jun 2019,2019-06-01,2019-06-01,False,False
,,,,,fechas,,,,,139.0,Jul 2019,2019-07-01,2019-07-01,False,False
,,,,,fechas,,,,,140.0,Ago 2019,2019-08-01,2019-08-01,False,False
,,,,,fechas,,,,,141.0,Sep 2019,2019-09-01,2019-09-01,False,False
,,,,,fechas,,,,,142.0,Oct 2019,2019-10-01,2019-10-01,False,False
,,,,,fechas,,,,,143.0,Nov 2019,2019-11-01,2019-11-01,False,False
,,,,,fechas,,,,,144.0,2019,2019-12-01,,True,False
,,,,,fechas,,,,,145.0,Ene 2020,2020-01-01,2020-01-01,False,False
,,,,,fechas,,,,,146.0,Feb 2020,2020-02-01,2020-02-01,False,False
,,,,,fechas,,,,,147.0,Mar 2020,2020-03-01,2020-03-01,False,False
,,,,,fechas,,,,,148.0,Abr 2020,2020-04-01,2020-04-01,False,False
,,,,,fechas,,,,,149.0,May 2020,2020-05-01,2020-05-01,False,False
,,,,,fechas,,,,,150.0,Jun 2020,2020-06-01,2020-06-01,False,False
,,,,,fechas,,,,,151.0,Jul 2020,2020-07-01,2020-07-01,False,False
,,,,,fechas,,,,,152.0,Ago 2020,2020-08-01,2020-08-01,False,False
,,,,,fechas,,,,,153.0,Sep 2020,2020-09-01,2020-09-01,False,False
,,,,,fechas,,,,,154.0,Oct 2020,2020-10-01,2020-10-01,False,False
,,,,,fechas,,,,,155.0,Nov 2020,2020-11-01,2020-11-01,False,False
,,,,,fechas,,,,,156.0,2020,2020-12-01,,True,False
,,,,,fechas,,,,,157.0,Ene 2021,2021-01-01,2021-01-01,False,False
,,,,,fechas,,,,,158.0,Feb 2021,2021-02-01,2021-02-01,False,False
,,,,,fechas,,,,,159.0,Mar 2021,2021-03-01,2021-03-01,False,False
,,,,,fechas,,,,,160.0,Abr 2021,2021-04-01,2021-04-01,False,False
,,,,,fechas,,,,,161.0,May 2021,2021-05-01,2021-05-01,False,False
,,,,,fechas,,,,,162.0,Jun 2021,2021-06-01,2021-06-01,False,False
,,,,,fechas,,,,,163.0,Jul 2021,2021-07-01,2021-07-01,False,False
,,,,,fechas,,,,,164.0,Ago 2021,2021-08-01,2021-08-01,False,False
,,,,,fechas,,,,,165.0,Sep 2021,2021-09-01,2021-09-01,False,False
,,,,,fechas,,,,,166.0,Oct 2021,2021-10-01,2021-10-01,False,False
,,,,,fechas,,,,,167.0,Nov 2021,2021-11-01,2021-11-01,False,False
,,,,,fechas,,,,,168.0,2021,2021-12-01,,True,False
,,,,,fechas,,,,,169.0,Ene 2022,2022-01-01,2022-01-01,False,False
,,,,,fechas,,,,,170.0,Feb 2022,2022-02-01,2022-02-01,False,False
,,,,,fechas,,,,,171.0,Mar 2022,2022-03-01,2022-03-01,False,False
,,,,,fechas,,,,,172.0,Abr 2022,2022-04-01,2022-04-01,False,False
,,,,,fechas,,,,,173.0,May 2022,2022-05-01,2022-05-01,False,False
,,,,,fechas,,,,,174.0,Jun 2022,2022-06-01,2022-06-01,False,False
,,,,,fechas,,,,,175.0,Jul 2022,2022-07-01,2022-07-01,False,False
,,,,,fechas,,,,,176.0,Ago 2022,2022-08-01,2022-08-01,False,False
,,,,,fechas,,,,,177.0,Sep 2022,2022-09-01,2022-09-01,False,False
,,,,,fechas,,,,,178.0,Oct 2022,2022-10-01,2022-10-01,False,False
,,,,,fechas,,,,,179.0,Nov 2022,2022-11-01,2022-11-01,False,False
,,,,,fechas,,,,,180.0,2022,2022-12-01,,True,False
,,,,,fechas,,,,,181.0,Ene 2023,2023-01-01,2023-01-01,False,False
,,,,,fechas,,,,,182.0,Feb 2023,2023-02-01,2023-02-01,False,False
,,,,,fechas,,,,,183.0,Mar 2023,2023-03-01,2023-03-01,False,False
,,,,,fechas,,,,,184.0,Abr 2023,2023-04-01,2023-04-01,False,False
,,,,,fechas,,,,,185.0,May 2023,2023-05-01,2023-05-01,False,False
,,,,,fechas,,,,,186.0,Jun 2023,2023-06-01,2023-06-01,False,False
,,,,,fechas,,,,,187.0,Jul 2023,2023-07-01,2023-07-01,False,False
,,,,,fechas,,,,,188.0,Ago 2023,2023-08-01,2023-08-01,False,False
,,,,,fechas,,,,,189.0,Sep 2023,2023-09-01,2023-09-01,False,False
,,,,,fechas,,,,,190.0,Oct 2023,2023-10-01,2023-10-01,False,False
,,,,,fechas,,,,,191.0,Nov 2023,2023-11-01,2023-11-01,False,False
,,,,,fechas,,,,,192.0,2023,2023-12-01,,True,False
,,,,,fechas,,,,,193.0,Ene2024,2024-01-01,2024-01-01,False,False
,,,,,fechas,,,,,194.0,Feb2024,2024-02-01,2024-02-01,False,False
,,,,,fechas,,,,,195.0,Mar2024,2024-03-01,2024-03-01,False,False
,,,,,fechas,,,,,196.0,Abr2024,2024-04-01,2024-04-01,False,False
,,,,,fechas,,,,,197.0,May2024,2024-05-01,2024-05-01,False,False
,,,,,fechas,,,,,198.0,Jun2024,2024-06-01,2024-06-01,False,False
,,,,,fechas,,,,,199.0,Jul2024,2024-07-01,2024-07-01,False,False
,,,,,fechas,,,,,200.0,Ago2024,2024-08-01,2024-08-01,False,False
,,,,,fechas,,,,,201.0,Sep2024,2024-09-01,2024-09-01,False,False
,,,,,fechas,,,,,202.0,Oct2024,2024-10-01,2024-10-01,False,False
,,,,,fechas,,,,,203.0,Nov2024,2024-11-01,2024-11-01,False,False
,,,,,fechas,,,,,204.0,2024,2024-12-01,,True,False
,,,,,fechas,,,,,205.0,Ene2025,2025-01-01,2025-01-01,False,False
,,,,,fechas,,,,,206.0,Feb2025,2025-02-01,2025-02-01,False,False
,,,,,fechas,,,,,207.0,Mar2025,2025-03-01,2025-03-01,False,False
,,,,,fechas,,,,,208.0,Abr 2024,2025-04-01,2024-04-01,False,True
,,,,,fechas,,,,,209.0,May2025,2025-05-01,2025-05-01,False,False
,,,,,fechas,,,,,210.0,Jun2025,2025-06-01,2025-06-01,False,False
,,,,,fechas,,,,,211.0,Jul2025,2025-07-01,2025-07-01,False,False
,,,,,fechas,,,,,212.0,Ago2025,2025-08-01,2025-08-01,False,False
,,,,,fechas,,,,,213.0,Sep2025,2025-09-01,2025-09-01,False,False
,,,,,fechas,,,,,214.0,Oct2025,2025-10-01,2025-10-01,False,False
,,,,,fechas,,,,,215.0,Nota 1:,2025-11-01,,True,False
